BlkGrpID,Med_Inc,MOE_MedInc,GEO_ID,NAME
BG_490532717012,83523,18934,1500000US490532717012,"Block Group 2, Census Tract 2717.01, Washington County, Utah"
BG_490532717021,92632,30536,1500000US490532717021,"Block Group 1, Census Tract 2717.02, Washington County, Utah"
BG_490532717022,58977,9611,1500000US490532717022,"Block Group 2, Census Tract 2717.02, Washington County, Utah"
BG_490532718001,50958,6579,1500000US490532718001,"Block Group 1, Census Tract 2718, Washington County, Utah"
BG_490532718002,63869,10424,1500000US490532718002,"Block Group 2, Census Tract 2718, Washington County, Utah"
BG_490559791001,46375,12961,1500000US490559791001,"Block Group 1, Census Tract 9791, Wayne County, Utah"
BG_490559791002,43778,3606,1500000US490559791002,"Block Group 2, Census Tract 9791, Wayne County, Utah"
BG_490572001001,67963,10612,1500000US490572001001,"Block Group 1, Census Tract 2001, Weber County, Utah"
BG_490572001002,58472,23609,1500000US490572001002,"Block Group 2, Census Tract 2001, Weber County, Utah"
BG_490572001003,56313,11092,1500000US490572001003,"Block Group 3, Census Tract 2001, Weber County, Utah"
BG_490572002021,33611,12617,1500000US490572002021,"Block Group 1, Census Tract 2002.02, Weber County, Utah"
BG_490572002022,47132,10026,1500000US490572002022,"Block Group 2, Census Tract 2002.02, Weber County, Utah"
BG_490572002031,52500,6445,1500000US490572002031,"Block Group 1, Census Tract 2002.03, Weber County, Utah"
BG_490572002032,67417,9037,1500000US490572002032,"Block Group 2, Census Tract 2002.03, Weber County, Utah"
BG_490572002033,38094,9821,1500000US490572002033,"Block Group 3, Census Tract 2002.03, Weber County, Utah"
BG_490572002041,81705,15075,1500000US490572002041,"Block Group 1, Census Tract 2002.04, Weber County, Utah"
BG_490572002042,44202,15558,1500000US490572002042,"Block Group 2, Census Tract 2002.04, Weber County, Utah"
BG_490572003001,42434,10646,1500000US490572003001,"Block Group 1, Census Tract 2003, Weber County, Utah"
BG_490572003002,72768,17179,1500000US490572003002,"Block Group 2, Census Tract 2003, Weber County, Utah"
BG_490572003003,35078,20829,1500000US490572003003,"Block Group 3, Census Tract 2003, Weber County, Utah"
BG_490572004001,29375,8405,1500000US490572004001,"Block Group 1, Census Tract 2004, Weber County, Utah"
BG_490572004002,48900,10458,1500000US490572004002,"Block Group 2, Census Tract 2004, Weber County, Utah"
BG_490572005001,58582,23207,1500000US490572005001,"Block Group 1, Census Tract 2005, Weber County, Utah"
BG_490572005002,40094,6914,1500000US490572005002,"Block Group 2, Census Tract 2005, Weber County, Utah"
BG_490572005003,45296,10608,1500000US490572005003,"Block Group 3, Census Tract 2005, Weber County, Utah"
BG_490572005004,65294,27165,1500000US490572005004,"Block Group 4, Census Tract 2005, Weber County, Utah"
BG_490572005005,31619,9620,1500000US490572005005,"Block Group 5, Census Tract 2005, Weber County, Utah"
BG_490572006001,63819,9906,1500000US490572006001,"Block Group 1, Census Tract 2006, Weber County, Utah"
BG_490572006002,69211,21062,1500000US490572006002,"Block Group 2, Census Tract 2006, Weber County, Utah"
BG_490572006003,49091,20235,1500000US490572006003,"Block Group 3, Census Tract 2006, Weber County, Utah"
BG_490572006004,68889,13299,1500000US490572006004,"Block Group 4, Census Tract 2006, Weber County, Utah"
BG_490572007001,71625,31307,1500000US490572007001,"Block Group 1, Census Tract 2007, Weber County, Utah"
BG_490572007002,59286,13885,1500000US490572007002,"Block Group 2, Census Tract 2007, Weber County, Utah"
BG_490572007003,61635,12484,1500000US490572007003,"Block Group 3, Census Tract 2007, Weber County, Utah"
BG_490572008001,54861,15920,1500000US490572008001,"Block Group 1, Census Tract 2008, Weber County, Utah"
BG_490572008002,33674,5954,1500000US490572008002,"Block Group 2, Census Tract 2008, Weber County, Utah"
BG_490572008003,32963,6432,1500000US490572008003,"Block Group 3, Census Tract 2008, Weber County, Utah"
BG_490572009001,31125,5741,1500000US490572009001,"Block Group 1, Census Tract 2009, Weber County, Utah"
BG_490572009002,22269,9035,1500000US490572009002,"Block Group 2, Census Tract 2009, Weber County, Utah"
BG_490572009003,25842,7734,1500000US490572009003,"Block Group 3, Census Tract 2009, Weber County, Utah"
BG_490572011001,32549,4597,1500000US490572011001,"Block Group 1, Census Tract 2011, Weber County, Utah"
BG_490572012001,39286,15953,1500000US490572012001,"Block Group 1, Census Tract 2012, Weber County, Utah"
BG_490572012002,27000,12601,1500000US490572012002,"Block Group 2, Census Tract 2012, Weber County, Utah"
BG_490572013011,55341,14956,1500000US490572013011,"Block Group 1, Census Tract 2013.01, Weber County, Utah"
BG_490572013012,33200,9862,1500000US490572013012,"Block Group 2, Census Tract 2013.01, Weber County, Utah"
BG_490572013021,57823,11064,1500000US490572013021,"Block Group 1, Census Tract 2013.02, Weber County, Utah"
BG_490572013022,51029,11225,1500000US490572013022,"Block Group 2, Census Tract 2013.02, Weber County, Utah"
BG_490572013023,30764,12483,1500000US490572013023,"Block Group 3, Census Tract 2013.02, Weber County, Utah"
BG_490572014001,63897,23887,1500000US490572014001,"Block Group 1, Census Tract 2014, Weber County, Utah"
BG_490572014002,84844,15059,1500000US490572014002,"Block Group 2, Census Tract 2014, Weber County, Utah"
BG_490572014003,85481,17736,1500000US490572014003,"Block Group 3, Census Tract 2014, Weber County, Utah"
BG_490572015001,26154,9095,1500000US490572015001,"Block Group 1, Census Tract 2015, Weber County, Utah"
BG_490572015002,76111,16540,1500000US490572015002,"Block Group 2, Census Tract 2015, Weber County, Utah"
BG_490572015003,99028,45461,1500000US490572015003,"Block Group 3, Census Tract 2015, Weber County, Utah"
BG_490572015004,112222,67208,1500000US490572015004,"Block Group 4, Census Tract 2015, Weber County, Utah"
BG_490572016001,60156,4333,1500000US490572016001,"Block Group 1, Census Tract 2016, Weber County, Utah"
BG_490572016002,59286,22124,1500000US490572016002,"Block Group 2, Census Tract 2016, Weber County, Utah"
BG_490572016003,65542,9328,1500000US490572016003,"Block Group 3, Census Tract 2016, Weber County, Utah"
BG_490572016004,52604,11507,1500000US490572016004,"Block Group 4, Census Tract 2016, Weber County, Utah"
BG_490572017001,35089,5345,1500000US490572017001,"Block Group 1, Census Tract 2017, Weber County, Utah"
BG_490572017002,47448,7077,1500000US490572017002,"Block Group 2, Census Tract 2017, Weber County, Utah"
BG_490572018001,37431,7319,1500000US490572018001,"Block Group 1, Census Tract 2018, Weber County, Utah"
BG_490572018002,37500,8137,1500000US490572018002,"Block Group 2, Census Tract 2018, Weber County, Utah"
BG_490572019001,50806,9649,1500000US490572019001,"Block Group 1, Census Tract 2019, Weber County, Utah"
BG_490572020001,77868,25306,1500000US490572020001,"Block Group 1, Census Tract 2020, Weber County, Utah"
BG_490572020002,130539,11703,1500000US490572020002,"Block Group 2, Census Tract 2020, Weber County, Utah"
BG_490572020003,90321,31293,1500000US490572020003,"Block Group 3, Census Tract 2020, Weber County, Utah"
BG_490572101001,101852,24244,1500000US490572101001,"Block Group 1, Census Tract 2101, Weber County, Utah"
BG_490572101002,114432,17500,1500000US490572101002,"Block Group 2, Census Tract 2101, Weber County, Utah"
BG_490572101003,87500,38000,1500000US490572101003,"Block Group 3, Census Tract 2101, Weber County, Utah"
BG_490572102011,107708,18135,1500000US490572102011,"Block Group 1, Census Tract 2102.01, Weber County, Utah"
BG_490572102012,80893,11940,1500000US490572102012,"Block Group 2, Census Tract 2102.01, Weber County, Utah"
BG_490572102013,75938,46641,1500000US490572102013,"Block Group 3, Census Tract 2102.01, Weber County, Utah"
BG_490572102031,84655,7521,1500000US490572102031,"Block Group 1, Census Tract 2102.03, Weber County, Utah"
BG_490572102032,70192,9836,1500000US490572102032,"Block Group 2, Census Tract 2102.03, Weber County, Utah"
BG_490572102041,79688,15827,1500000US490572102041,"Block Group 1, Census Tract 2102.04, Weber County, Utah"
BG_490572102042,73254,5192,1500000US490572102042,"Block Group 2, Census Tract 2102.04, Weber County, Utah"
BG_490572103021,70333,46154,1500000US490572103021,"Block Group 1, Census Tract 2103.02, Weber County, Utah"
BG_490572103022,64479,7485,1500000US490572103022,"Block Group 2, Census Tract 2103.02, Weber County, Utah"
BG_490572103023,77167,16015,1500000US490572103023,"Block Group 3, Census Tract 2103.02, Weber County, Utah"
BG_490572103024,64737,41845,1500000US490572103024,"Block Group 4, Census Tract 2103.02, Weber County, Utah"
BG_490572103031,95588,13245,1500000US490572103031,"Block Group 1, Census Tract 2103.03, Weber County, Utah"
BG_490572103032,107538,14678,1500000US490572103032,"Block Group 2, Census Tract 2103.03, Weber County, Utah"
BG_490572103033,99851,24123,1500000US490572103033,"Block Group 3, Census Tract 2103.03, Weber County, Utah"
BG_490572103034,138041,26993,1500000US490572103034,"Block Group 4, Census Tract 2103.03, Weber County, Utah"
BG_490572103041,92120,22552,1500000US490572103041,"Block Group 1, Census Tract 2103.04, Weber County, Utah"
BG_490572103042,62361,19667,1500000US490572103042,"Block Group 2, Census Tract 2103.04, Weber County, Utah"
BG_490572104021,103389,9387,1500000US490572104021,"Block Group 1, Census Tract 2104.02, Weber County, Utah"
BG_490572104022,79421,11544,1500000US490572104022,"Block Group 2, Census Tract 2104.02, Weber County, Utah"
BG_490572104031,79188,37949,1500000US490572104031,"Block Group 1, Census Tract 2104.03, Weber County, Utah"
BG_490572104032,119745,18909,1500000US490572104032,"Block Group 2, Census Tract 2104.03, Weber County, Utah"
BG_490572104033,66279,10183,1500000US490572104033,"Block Group 3, Census Tract 2104.03, Weber County, Utah"
BG_490572104034,68036,23514,1500000US490572104034,"Block Group 4, Census Tract 2104.03, Weber County, Utah"
BG_490572104035,76161,25989,1500000US490572104035,"Block Group 5, Census Tract 2104.03, Weber County, Utah"
BG_490572104041,85278,10965,1500000US490572104041,"Block Group 1, Census Tract 2104.04, Weber County, Utah"
BG_490572104042,82813,14342,1500000US490572104042,"Block Group 2, Census Tract 2104.04, Weber County, Utah"
BG_490572105041,97206,17899,1500000US490572105041,"Block Group 1, Census Tract 2105.04, Weber County, Utah"
BG_490572105042,96164,16479,1500000US490572105042,"Block Group 2, Census Tract 2105.04, Weber County, Utah"
BG_490572105043,104732,9396,1500000US490572105043,"Block Group 3, Census Tract 2105.04, Weber County, Utah"
BG_490572105051,90603,20890,1500000US490572105051,"Block Group 1, Census Tract 2105.05, Weber County, Utah"
BG_490572105052,62125,12546,1500000US490572105052,"Block Group 2, Census Tract 2105.05, Weber County, Utah"
BG_490572105053,97778,25336,1500000US490572105053,"Block Group 3, Census Tract 2105.05, Weber County, Utah"
BG_490572105061,76223,8332,1500000US490572105061,"Block Group 1, Census Tract 2105.06, Weber County, Utah"
BG_490572105062,68639,5230,1500000US490572105062,"Block Group 2, Census Tract 2105.06, Weber County, Utah"
BG_490572105063,75978,10533,1500000US490572105063,"Block Group 3, Census Tract 2105.06, Weber County, Utah"
BG_490572105081,86042,2555,1500000US490572105081,"Block Group 1, Census Tract 2105.08, Weber County, Utah"
BG_490572105091,80742,8795,1500000US490572105091,"Block Group 1, Census Tract 2105.09, Weber County, Utah"
BG_490572105092,81094,10150,1500000US490572105092,"Block Group 2, Census Tract 2105.09, Weber County, Utah"
BG_490572105101,87625,12948,1500000US490572105101,"Block Group 1, Census Tract 2105.10, Weber County, Utah"
BG_490572105102,74479,13809,1500000US490572105102,"Block Group 2, Census Tract 2105.10, Weber County, Utah"
BG_490572105111,66204,8647,1500000US490572105111,"Block Group 1, Census Tract 2105.11, Weber County, Utah"
BG_490572105112,52941,20431,1500000US490572105112,"Block Group 2, Census Tract 2105.11, Weber County, Utah"
BG_490572105121,55865,14210,1500000US490572105121,"Block Group 1, Census Tract 2105.12, Weber County, Utah"
BG_490572105122,65106,13883,1500000US490572105122,"Block Group 2, Census Tract 2105.12, Weber County, Utah"
BG_490572105123,35353,7074,1500000US490572105123,"Block Group 3, Census Tract 2105.12, Weber County, Utah"
BG_490572106001,49473,18635,1500000US490572106001,"Block Group 1, Census Tract 2106, Weber County, Utah"
BG_490572106002,69904,8505,1500000US490572106002,"Block Group 2, Census Tract 2106, Weber County, Utah"
BG_490572106003,53897,24263,1500000US490572106003,"Block Group 3, Census Tract 2106, Weber County, Utah"
BG_490572106004,59563,12908,1500000US490572106004,"Block Group 4, Census Tract 2106, Weber County, Utah"
BG_490572106005,72672,9336,1500000US490572106005,"Block Group 5, Census Tract 2106, Weber County, Utah"
BG_490572107011,57585,15059,1500000US490572107011,"Block Group 1, Census Tract 2107.01, Weber County, Utah"
BG_490572107012,46768,24504,1500000US490572107012,"Block Group 2, Census Tract 2107.01, Weber County, Utah"
BG_490572107013,53702,12311,1500000US490572107013,"Block Group 3, Census Tract 2107.01, Weber County, Utah"
BG_490572107014,87557,7357,1500000US490572107014,"Block Group 4, Census Tract 2107.01, Weber County, Utah"
BG_490572107031,63750,8950,1500000US490572107031,"Block Group 1, Census Tract 2107.03, Weber County, Utah"
BG_490572107032,72193,8606,1500000US490572107032,"Block Group 2, Census Tract 2107.03, Weber County, Utah"
BG_490572107041,61152,18288,1500000US490572107041,"Block Group 1, Census Tract 2107.04, Weber County, Utah"
BG_490572107042,58839,12212,1500000US490572107042,"Block Group 2, Census Tract 2107.04, Weber County, Utah"
BG_490572107043,67784,8746,1500000US490572107043,"Block Group 3, Census Tract 2107.04, Weber County, Utah"
BG_490572107044,62333,22194,1500000US490572107044,"Block Group 4, Census Tract 2107.04, Weber County, Utah"
BG_490572107045,74856,12134,1500000US490572107045,"Block Group 5, Census Tract 2107.04, Weber County, Utah"
BG_490572108001,46705,13866,1500000US490572108001,"Block Group 1, Census Tract 2108, Weber County, Utah"
BG_490572108002,51923,14861,1500000US490572108002,"Block Group 2, Census Tract 2108, Weber County, Utah"
BG_490572108003,51167,11061,1500000US490572108003,"Block Group 3, Census Tract 2108, Weber County, Utah"
BG_490572109001,47361,8635,1500000US490572109001,"Block Group 1, Census Tract 2109, Weber County, Utah"
BG_490572109002,69931,10806,1500000US490572109002,"Block Group 2, Census Tract 2109, Weber County, Utah"
BG_490572109003,103690,38026,1500000US490572109003,"Block Group 3, Census Tract 2109, Weber County, Utah"
BG_490572109004,96964,25706,1500000US490572109004,"Block Group 4, Census Tract 2109, Weber County, Utah"
BG_490572109005,124417,37897,1500000US490572109005,"Block Group 5, Census Tract 2109, Weber County, Utah"
BG_490572110001,77879,9477,1500000US490572110001,"Block Group 1, Census Tract 2110, Weber County, Utah"
BG_490572110002,58828,11632,1500000US490572110002,"Block Group 2, Census Tract 2110, Weber County, Utah"
BG_490572111001,33456,12087,1500000US490572111001,"Block Group 1, Census Tract 2111, Weber County, Utah"
BG_490572111002,24000,16002,1500000US490572111002,"Block Group 2, Census Tract 2111, Weber County, Utah"
BG_490572111003,104738,40980,1500000US490572111003,"Block Group 3, Census Tract 2111, Weber County, Utah"
BG_490572111004,86397,9959,1500000US490572111004,"Block Group 4, Census Tract 2111, Weber County, Utah"
BG_490572111005,71190,39921,1500000US490572111005,"Block Group 5, Census Tract 2111, Weber County, Utah"
BG_490572112011,90000,31694,1500000US490572112011,"Block Group 1, Census Tract 2112.01, Weber County, Utah"
BG_490572112012,135536,37726,1500000US490572112012,"Block Group 2, Census Tract 2112.01, Weber County, Utah"
BG_490572112013,64861,16239,1500000US490572112013,"Block Group 3, Census Tract 2112.01, Weber County, Utah"
