GEO_ID,NAME,B19001_001E,B19001_001M,B19001_002E,B19001_002M,B19001_003E,B19001_003M,B19001_004E,B19001_004M,B19001_005E,B19001_005M,B19001_006E,B19001_006M,B19001_007E,B19001_007M,B19001_008E,B19001_008M,B19001_009E,B19001_009M,B19001_010E,B19001_010M,B19001_011E,B19001_011M,B19001_012E,B19001_012M,B19001_013E,B19001_013M,B19001_014E,B19001_014M,B19001_015E,B19001_015M,B19001_016E,B19001_016M,B19001_017E,B19001_017M
1500000US490351012004,"Block Group 4, Census Tract 1012, Salt Lake County, Utah",496,114,44,53,0,11,12,19,50,48,29,45,63,43,13,21,30,35,14,23,116,94,26,30,14,23,28,31,0,11,0,11,57,47
1500000US490351014001,"Block Group 1, Census Tract 1014, Salt Lake County, Utah",167,42,37,47,0,11,0,11,9,14,30,17,19,21,0,11,6,10,11,9,8,12,0,11,24,40,0,11,0,11,9,12,14,9
1500000US490351014002,"Block Group 2, Census Tract 1014, Salt Lake County, Utah",291,73,48,29,17,19,10,15,44,43,36,38,24,21,0,11,0,11,39,46,17,20,17,19,39,44,0,11,0,11,0,11,0,11
1500000US490351014003,"Block Group 3, Census Tract 1014, Salt Lake County, Utah",219,67,64,34,9,14,6,9,48,35,11,12,0,11,44,60,0,11,0,11,10,16,0,11,19,32,2,4,0,11,3,5,3,5
1500000US490351015001,"Block Group 1, Census Tract 1015, Salt Lake County, Utah",284,66,38,26,35,43,25,25,40,41,12,16,29,27,11,18,13,15,0,11,0,11,8,12,40,47,0,11,9,13,8,13,16,17
1500000US490351015002,"Block Group 2, Census Tract 1015, Salt Lake County, Utah",486,93,39,27,30,39,58,54,17,19,14,17,14,16,46,26,39,42,18,19,37,29,26,30,53,48,15,18,0,11,62,57,18,20
1500000US490351015003,"Block Group 3, Census Tract 1015, Salt Lake County, Utah",385,79,88,46,0,11,24,21,28,34,9,13,25,41,14,21,24,22,8,14,26,23,32,30,24,21,17,18,0,11,46,33,20,23
1500000US490351015004,"Block Group 4, Census Tract 1015, Salt Lake County, Utah",278,74,24,19,0,11,45,45,9,14,27,32,49,45,0,11,33,42,0,11,10,17,10,16,34,45,0,11,6,11,21,18,10,14
1500000US490351016001,"Block Group 1, Census Tract 1016, Salt Lake County, Utah",562,72,126,63,67,59,52,46,45,33,46,61,0,11,23,19,9,15,0,11,54,41,35,42,47,31,8,12,0,11,25,20,25,23
1500000US490351016002,"Block Group 2, Census Tract 1016, Salt Lake County, Utah",648,89,88,53,18,20,58,35,18,19,18,19,61,52,17,20,37,36,42,26,40,39,51,34,62,37,46,33,44,50,31,23,17,18
1500000US490351016003,"Block Group 3, Census Tract 1016, Salt Lake County, Utah",522,80,28,45,10,17,10,16,11,18,27,30,41,39,52,60,19,21,27,41,10,17,56,36,25,27,43,45,96,44,32,31,35,28
1500000US490351017001,"Block Group 1, Census Tract 1017, Salt Lake County, Utah",897,104,74,39,24,24,14,16,80,61,43,44,37,47,62,56,44,35,65,51,107,71,69,39,135,65,70,43,26,25,20,24,27,25
1500000US490351017002,"Block Group 2, Census Tract 1017, Salt Lake County, Utah",591,87,57,64,47,42,23,25,34,45,41,44,34,36,37,29,27,27,15,23,93,62,72,39,59,39,23,26,12,18,0,11,17,19
1500000US490351017003,"Block Group 3, Census Tract 1017, Salt Lake County, Utah",503,91,0,11,0,11,42,34,40,29,64,39,8,12,19,22,0,11,19,21,33,29,102,66,112,71,8,13,10,16,26,29,20,29
1500000US490351018001,"Block Group 1, Census Tract 1018, Salt Lake County, Utah",777,102,157,82,62,44,0,11,77,58,8,12,74,57,29,23,7,13,9,13,34,30,116,58,77,43,74,61,24,22,20,22,9,14
1500000US490351018002,"Block Group 2, Census Tract 1018, Salt Lake County, Utah",579,86,86,52,18,21,77,46,36,26,18,20,9,14,16,19,6,9,36,31,52,44,86,43,70,62,0,11,26,21,43,31,0,11
1500000US490351018003,"Block Group 3, Census Tract 1018, Salt Lake County, Utah",356,85,0,11,16,18,0,11,9,13,16,17,35,27,9,14,8,12,10,14,47,32,66,58,25,19,18,19,0,11,0,11,97,74
1500000US490351019001,"Block Group 1, Census Tract 1019, Salt Lake County, Utah",780,136,250,130,10,18,40,43,9,16,89,71,39,34,45,35,20,22,71,59,70,65,59,38,34,35,37,28,0,11,0,11,7,12
1500000US490351019002,"Block Group 2, Census Tract 1019, Salt Lake County, Utah",781,133,112,69,0,11,25,25,34,30,19,23,55,56,7,11,48,48,0,11,92,71,88,49,86,64,63,36,41,41,46,44,65,65
1500000US490351020001,"Block Group 1, Census Tract 1020, Salt Lake County, Utah",658,86,79,57,32,19,20,26,54,46,67,43,8,12,20,22,37,26,18,19,110,47,27,25,79,38,28,26,48,37,10,16,21,23
1500000US490351020002,"Block Group 2, Census Tract 1020, Salt Lake County, Utah",322,85,28,43,17,18,0,11,14,16,0,11,7,11,46,44,19,20,24,38,44,49,19,21,26,27,9,14,33,35,20,22,16,19
1500000US490351020003,"Block Group 3, Census Tract 1020, Salt Lake County, Utah",473,93,34,50,51,31,48,55,29,30,62,41,57,46,0,11,38,43,0,11,47,42,12,15,51,31,9,13,0,11,0,11,35,37
1500000US490351021001,"Block Group 1, Census Tract 1021, Salt Lake County, Utah",1213,102,162,69,97,58,10,16,132,74,35,43,50,51,55,37,114,58,76,44,63,53,86,59,100,55,104,59,38,31,60,49,31,30
1500000US490351023001,"Block Group 1, Census Tract 1023, Salt Lake County, Utah",473,98,19,21,58,41,32,39,31,29,77,68,19,21,0,11,11,17,9,16,52,48,26,24,39,54,54,52,33,24,5,9,8,15
1500000US490351023002,"Block Group 2, Census Tract 1023, Salt Lake County, Utah",1161,122,104,81,288,84,137,82,58,34,65,61,104,70,21,28,60,37,58,54,18,20,52,35,59,32,85,51,35,40,13,20,4,8
1500000US490351025001,"Block Group 1, Census Tract 1025, Salt Lake County, Utah",2290,175,278,133,206,115,119,65,170,79,111,86,89,53,67,47,97,70,113,98,135,74,350,156,162,83,135,64,190,111,40,33,28,35
1500000US490351026001,"Block Group 1, Census Tract 1026, Salt Lake County, Utah",290,90,42,49,0,11,36,34,36,58,0,11,49,63,9,15,9,16,0,11,0,11,32,47,53,61,0,11,0,11,10,17,14,21
1500000US490351026002,"Block Group 2, Census Tract 1026, Salt Lake County, Utah",409,113,41,50,10,18,25,38,30,48,0,11,11,20,9,16,56,65,35,29,63,60,27,28,47,37,37,49,18,29,0,11,0,11
1500000US490351026003,"Block Group 3, Census Tract 1026, Salt Lake County, Utah",649,133,31,48,18,20,69,46,17,28,140,106,69,50,0,11,14,18,37,32,33,30,37,34,112,64,18,22,27,26,18,25,9,16
1500000US490351027011,"Block Group 1, Census Tract 1027.01, Salt Lake County, Utah",391,88,0,11,17,21,14,22,0,11,93,72,0,11,50,55,18,28,7,16,51,51,35,35,76,46,11,17,14,18,5,10,0,11
1500000US490351027012,"Block Group 2, Census Tract 1027.01, Salt Lake County, Utah",810,109,23,27,0,11,44,42,60,62,102,68,97,83,86,63,130,87,58,48,81,58,95,72,11,24,19,29,0,11,4,8,0,11
1500000US490351027013,"Block Group 3, Census Tract 1027.01, Salt Lake County, Utah",534,121,0,11,9,13,36,36,34,45,14,20,23,29,15,25,80,73,12,36,69,61,27,30,90,64,76,44,40,30,0,11,9,16
1500000US490351027021,"Block Group 1, Census Tract 1027.02, Salt Lake County, Utah",483,103,114,70,0,11,0,11,67,60,0,11,49,52,50,42,42,45,32,52,41,46,62,54,10,14,10,15,0,11,6,10,0,11
1500000US490351027022,"Block Group 2, Census Tract 1027.02, Salt Lake County, Utah",631,106,57,54,23,32,65,54,0,11,46,38,68,58,8,13,26,29,12,18,56,50,118,70,99,54,47,42,0,11,6,12,0,11
1500000US490351028011,"Block Group 1, Census Tract 1028.01, Salt Lake County, Utah",487,132,19,22,45,62,25,38,0,11,7,14,31,27,59,70,0,11,17,21,67,68,64,41,61,52,50,55,12,20,0,11,30,46
1500000US490351028012,"Block Group 2, Census Tract 1028.01, Salt Lake County, Utah",496,111,31,31,46,55,3,7,15,23,20,24,7,11,10,16,18,20,19,22,69,60,66,46,119,68,23,28,0,11,50,54,0,11
1500000US490351028013,"Block Group 3, Census Tract 1028.01, Salt Lake County, Utah",837,131,27,36,9,13,95,70,9,13,13,20,49,73,95,63,51,53,72,79,98,70,86,58,116,83,46,41,18,31,12,19,41,29
1500000US490351028021,"Block Group 1, Census Tract 1028.02, Salt Lake County, Utah",347,92,62,54,28,23,17,20,0,11,11,17,20,22,37,33,36,40,25,39,0,11,25,27,50,56,28,30,0,11,0,11,8,14
1500000US490351028022,"Block Group 2, Census Tract 1028.02, Salt Lake County, Utah",413,97,12,18,0,11,0,11,31,44,0,11,7,12,61,47,33,46,0,11,11,18,15,14,134,77,48,30,29,28,32,41,0,11
1500000US490351028023,"Block Group 3, Census Tract 1028.02, Salt Lake County, Utah",576,105,22,35,29,42,7,11,50,45,7,13,22,35,52,55,0,11,8,12,19,22,112,68,80,62,95,66,33,50,40,39,0,11
1500000US490351029001,"Block Group 1, Census Tract 1029, Salt Lake County, Utah",892,219,141,116,124,107,171,126,111,95,48,70,30,34,24,27,29,49,0,11,16,25,49,71,125,110,14,24,0,11,10,17,0,11
1500000US490351029002,"Block Group 2, Census Tract 1029, Salt Lake County, Utah",730,213,0,11,51,48,61,56,0,11,51,68,64,85,0,11,81,84,16,26,73,105,133,123,153,128,0,11,31,49,16,25,0,11
1500000US490351029003,"Block Group 3, Census Tract 1029, Salt Lake County, Utah",848,199,108,88,93,98,99,71,32,38,19,30,18,28,75,64,46,75,94,107,52,51,107,61,96,90,0,11,0,11,0,11,9,16
1500000US490351030001,"Block Group 1, Census Tract 1030, Salt Lake County, Utah",569,81,47,44,0,11,5,7,55,41,16,20,22,23,25,24,45,54,0,11,27,23,16,21,68,39,93,52,77,53,7,10,66,47
1500000US490351030002,"Block Group 2, Census Tract 1030, Salt Lake County, Utah",628,88,30,29,24,26,11,21,26,34,31,47,23,22,28,35,20,24,0,11,70,57,55,37,150,58,43,35,79,57,29,25,9,15
1500000US490351031001,"Block Group 1, Census Tract 1031, Salt Lake County, Utah",606,90,0,11,31,28,10,15,34,27,31,24,0,11,28,20,6,11,50,49,65,48,90,56,9,14,51,34,76,49,86,65,39,31
1500000US490351031002,"Block Group 2, Census Tract 1031, Salt Lake County, Utah",667,92,10,16,59,61,6,11,42,43,6,10,9,15,10,14,10,15,9,15,25,30,114,55,182,77,99,47,59,39,10,16,17,20
1500000US490351031003,"Block Group 3, Census Tract 1031, Salt Lake County, Utah",604,100,80,60,68,52,67,66,48,42,46,58,21,24,20,24,9,14,11,19,88,70,32,31,44,31,29,25,0,11,30,36,11,17
1500000US490351032001,"Block Group 1, Census Tract 1032, Salt Lake County, Utah",689,142,0,11,0,11,19,30,0,11,34,38,28,35,27,44,18,28,94,110,93,68,67,66,179,112,77,73,0,11,24,36,29,35
1500000US490351032002,"Block Group 2, Census Tract 1032, Salt Lake County, Utah",491,114,22,33,41,48,0,11,35,39,26,35,16,26,0,11,31,36,30,34,40,50,26,34,44,42,139,80,21,35,20,26,0,11
1500000US490351032003,"Block Group 3, Census Tract 1032, Salt Lake County, Utah",974,176,132,86,257,138,29,40,17,27,52,83,12,19,40,44,33,42,24,38,41,47,93,63,134,89,56,48,0,11,38,32,16,27
1500000US490351033001,"Block Group 1, Census Tract 1033, Salt Lake County, Utah",767,133,99,61,54,51,18,29,14,23,50,50,16,26,0,11,64,60,0,11,36,42,119,73,108,92,16,28,71,60,0,11,102,75
1500000US490351033002,"Block Group 2, Census Tract 1033, Salt Lake County, Utah",655,126,49,41,16,25,0,11,64,61,58,48,15,24,0,11,58,44,14,23,37,43,46,40,127,119,0,11,36,44,74,48,61,71
1500000US490351033003,"Block Group 3, Census Tract 1033, Salt Lake County, Utah",551,122,36,44,13,21,15,25,63,80,11,18,32,44,0,11,10,16,47,73,68,59,25,29,133,72,41,40,24,27,0,11,33,43
1500000US490351034001,"Block Group 1, Census Tract 1034, Salt Lake County, Utah",556,76,12,14,18,16,0,11,7,12,0,11,0,11,22,26,12,17,7,11,66,43,75,54,103,73,49,32,101,54,27,20,57,37
1500000US490351034002,"Block Group 2, Census Tract 1034, Salt Lake County, Utah",674,74,37,32,21,20,0,11,46,50,27,24,36,36,8,12,32,25,36,40,37,35,85,52,85,37,75,43,27,22,78,53,44,33
1500000US490351034003,"Block Group 3, Census Tract 1034, Salt Lake County, Utah",602,87,8,12,15,16,7,11,43,34,20,24,21,21,41,39,48,46,5,8,58,45,32,25,45,31,47,35,110,57,64,42,38,48
1500000US490351035001,"Block Group 1, Census Tract 1035, Salt Lake County, Utah",373,66,20,21,8,12,0,11,11,17,10,15,10,15,0,11,19,22,2,5,11,17,16,18,44,34,24,24,15,18,70,37,113,40
1500000US490351035002,"Block Group 2, Census Tract 1035, Salt Lake County, Utah",645,95,12,19,0,11,33,52,33,48,32,29,8,13,29,28,19,20,14,23,23,25,55,36,87,48,110,59,54,33,76,41,60,40
1500000US490351035003,"Block Group 3, Census Tract 1035, Salt Lake County, Utah",648,116,8,14,24,22,12,18,17,20,28,23,11,16,47,37,52,65,15,24,44,36,90,70,84,48,88,53,22,19,28,26,78,47
1500000US490351036001,"Block Group 1, Census Tract 1036, Salt Lake County, Utah",443,63,7,11,0,11,0,11,0,11,0,11,0,11,0,11,10,15,9,15,41,41,40,38,44,31,76,31,30,26,73,52,113,50
1500000US490351036002,"Block Group 2, Census Tract 1036, Salt Lake County, Utah",525,60,16,18,0,11,11,16,16,19,9,15,0,11,0,11,26,24,25,23,18,21,22,20,56,37,45,31,81,37,37,30,163,50
1500000US490351037001,"Block Group 1, Census Tract 1037, Salt Lake County, Utah",478,72,12,19,19,29,0,11,9,14,20,22,0,11,17,20,47,37,0,11,23,25,28,27,30,30,35,31,31,25,78,52,129,65
1500000US490351037002,"Block Group 2, Census Tract 1037, Salt Lake County, Utah",573,91,7,11,10,15,10,18,0,11,19,21,22,25,0,11,0,11,8,13,19,22,46,35,131,71,53,38,37,37,67,42,144,55
1500000US490351038001,"Block Group 1, Census Tract 1038, Salt Lake County, Utah",472,59,13,18,0,11,10,11,0,11,11,18,17,20,0,11,35,40,10,15,23,23,40,26,42,30,38,25,76,47,50,33,107,48
1500000US490351038002,"Block Group 2, Census Tract 1038, Salt Lake County, Utah",509,75,10,14,0,11,26,41,10,15,0,11,29,38,14,23,0,11,0,11,40,33,57,45,96,51,52,35,55,35,91,48,29,29
1500000US490351039001,"Block Group 1, Census Tract 1039, Salt Lake County, Utah",533,64,32,24,6,10,6,11,24,23,21,19,24,22,30,40,0,11,60,36,15,17,25,23,78,43,53,36,31,27,58,51,70,37
1500000US490351039002,"Block Group 2, Census Tract 1039, Salt Lake County, Utah",506,73,29,35,0,11,0,11,21,16,7,11,20,21,0,11,12,19,27,27,27,25,42,45,80,46,37,32,7,10,68,41,129,82
1500000US490351039003,"Block Group 3, Census Tract 1039, Salt Lake County, Utah",466,54,0,11,38,41,7,11,6,9,7,11,0,11,9,13,0,11,22,21,6,11,58,34,78,41,52,31,79,41,60,36,44,30
1500000US490351040001,"Block Group 1, Census Tract 1040, Salt Lake County, Utah",515,84,39,36,9,15,0,11,21,24,7,13,0,11,0,11,53,47,6,11,25,25,68,39,55,39,55,45,42,44,81,56,54,35
1500000US490351040002,"Block Group 2, Census Tract 1040, Salt Lake County, Utah",403,63,19,16,0,11,0,11,0,11,0,11,0,11,17,20,0,11,0,11,46,30,15,22,9,16,147,65,43,33,48,36,59,37
1500000US490351040003,"Block Group 3, Census Tract 1040, Salt Lake County, Utah",299,52,0,11,0,11,0,11,21,31,10,17,0,11,0,11,6,9,0,11,0,11,22,19,29,28,30,25,27,25,54,39,100,55
1500000US490351041001,"Block Group 1, Census Tract 1041, Salt Lake County, Utah",597,82,34,43,17,20,22,25,6,10,88,62,0,11,13,19,37,55,0,11,42,27,16,24,49,33,36,27,22,24,106,58,109,45
1500000US490351041002,"Block Group 2, Census Tract 1041, Salt Lake County, Utah",528,71,0,11,10,16,18,20,0,11,11,17,0,11,9,16,0,11,19,22,60,42,0,11,42,30,106,67,22,21,17,19,214,68
1500000US490351042001,"Block Group 1, Census Tract 1042, Salt Lake County, Utah",858,145,0,11,0,11,0,11,0,11,0,11,33,37,0,11,0,11,0,11,91,69,22,34,173,117,161,126,114,62,45,42,219,100
1500000US490351042002,"Block Group 2, Census Tract 1042, Salt Lake County, Utah",218,59,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,40,45,22,25,11,19,145,59
1500000US490351042003,"Block Group 3, Census Tract 1042, Salt Lake County, Utah",254,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,33,38,33,36,13,23,21,32,19,31,45,43,90,61
1500000US490351042004,"Block Group 4, Census Tract 1042, Salt Lake County, Utah",537,97,18,28,20,33,17,27,13,21,16,26,17,26,0,11,42,32,0,11,41,47,16,27,23,31,63,55,52,50,88,66,111,66
1500000US490351042005,"Block Group 5, Census Tract 1042, Salt Lake County, Utah",245,53,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,26,33,38,0,11,12,19,15,25,33,26,137,52
1500000US490351042006,"Block Group 6, Census Tract 1042, Salt Lake County, Utah",566,119,0,11,0,11,0,11,0,11,0,11,52,48,35,41,36,39,0,11,68,58,74,60,34,39,76,60,70,53,52,50,69,50
1500000US490351043001,"Block Group 1, Census Tract 1043, Salt Lake County, Utah",524,82,13,16,0,11,21,19,16,19,16,18,0,11,14,22,34,32,33,42,52,38,17,19,35,28,115,67,49,38,80,43,29,22
1500000US490351043002,"Block Group 2, Census Tract 1043, Salt Lake County, Utah",717,82,27,25,0,11,26,40,26,25,16,18,33,37,37,49,40,31,0,11,119,75,29,28,108,56,113,53,94,50,18,21,31,29
1500000US490351044001,"Block Group 1, Census Tract 1044, Salt Lake County, Utah",446,44,12,12,0,11,7,10,0,11,32,22,0,11,13,13,25,19,6,10,6,9,16,14,47,26,39,24,65,30,42,24,136,39
1500000US490351044002,"Block Group 2, Census Tract 1044, Salt Lake County, Utah",225,40,7,10,0,11,0,11,0,11,6,9,0,11,13,14,0,11,0,11,17,16,26,32,12,12,6,8,12,12,30,22,96,35
1500000US490351047001,"Block Group 1, Census Tract 1047, Salt Lake County, Utah",749,137,70,94,17,28,38,43,14,24,14,22,13,22,28,31,18,28,41,39,27,30,77,76,200,121,54,49,27,30,26,30,85,87
1500000US490351047002,"Block Group 2, Census Tract 1047, Salt Lake County, Utah",749,136,0,11,21,28,0,11,0,11,10,18,28,43,13,23,0,11,22,25,44,46,76,56,192,133,183,108,94,53,56,42,10,17
1500000US490351047003,"Block Group 3, Census Tract 1047, Salt Lake County, Utah",647,121,32,46,57,57,0,11,12,21,0,11,36,54,15,24,33,38,12,20,83,81,38,28,117,80,74,60,56,51,26,38,56,51
1500000US490351048001,"Block Group 1, Census Tract 1048, Salt Lake County, Utah",293,107,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,16,27,19,29,34,38,112,72,16,25,48,72,16,26,17,31
1500000US490351048002,"Block Group 2, Census Tract 1048, Salt Lake County, Utah",713,131,0,11,16,26,16,26,48,75,0,11,47,56,33,37,0,11,81,95,27,33,17,27,106,61,147,85,114,81,47,44,14,24
1500000US490351048003,"Block Group 3, Census Tract 1048, Salt Lake County, Utah",416,106,45,69,19,29,29,35,16,25,14,23,12,20,0,11,0,11,0,11,0,11,81,57,61,42,50,46,43,68,32,37,14,24
1500000US490351048004,"Block Group 4, Census Tract 1048, Salt Lake County, Utah",522,106,61,67,27,33,0,11,18,29,0,11,15,26,17,28,32,36,16,26,26,44,17,28,142,72,44,41,31,35,16,25,60,53
1500000US490351049001,"Block Group 1, Census Tract 1049, Salt Lake County, Utah",377,75,56,59,17,21,18,20,12,19,0,11,15,22,0,11,0,11,7,12,26,25,72,46,79,47,33,38,11,18,31,29,0,11
1500000US490351049002,"Block Group 2, Census Tract 1049, Salt Lake County, Utah",572,86,8,14,20,22,39,45,12,19,11,20,0,11,99,59,29,27,11,16,63,50,125,55,73,35,48,52,9,14,25,20,0,11
1500000US490351049003,"Block Group 3, Census Tract 1049, Salt Lake County, Utah",367,77,42,53,7,11,10,16,22,35,0,11,0,11,43,52,30,32,28,25,6,11,29,26,66,44,43,26,20,20,21,23,0,11
1500000US490351101021,"Block Group 1, Census Tract 1101.02, Salt Lake County, Utah",371,68,0,11,4,5,4,4,11,17,0,11,3,5,0,11,14,14,25,30,11,15,10,10,11,14,66,37,0,11,45,30,167,55
1500000US490351101022,"Block Group 2, Census Tract 1101.02, Salt Lake County, Utah",606,65,0,11,0,11,0,11,18,21,17,20,19,20,36,29,0,11,0,11,66,36,45,30,73,39,61,34,77,41,32,23,162,61
1500000US490351101023,"Block Group 3, Census Tract 1101.02, Salt Lake County, Utah",595,95,9,13,19,21,31,47,0,11,0,11,12,17,8,12,37,31,0,11,10,15,68,49,30,30,56,35,34,31,61,35,220,61
1500000US490351101031,"Block Group 1, Census Tract 1101.03, Salt Lake County, Utah",740,93,71,61,0,11,0,11,0,11,0,11,11,18,38,48,41,34,0,11,9,14,67,50,97,66,35,29,51,34,102,50,218,68
1500000US490351101032,"Block Group 2, Census Tract 1101.03, Salt Lake County, Utah",376,59,0,11,0,11,10,17,10,15,9,14,10,15,10,17,0,11,10,16,18,21,25,27,60,37,29,25,54,36,50,33,81,42
1500000US490351101033,"Block Group 3, Census Tract 1101.03, Salt Lake County, Utah",305,45,0,11,0,11,9,14,18,20,0,11,0,11,0,11,0,11,9,14,22,24,23,24,35,26,46,30,40,31,61,38,42,31
1500000US490351101041,"Block Group 1, Census Tract 1101.04, Salt Lake County, Utah",659,78,26,25,0,11,0,11,20,21,0,11,9,13,9,14,24,24,0,11,8,13,10,16,78,56,88,39,53,31,53,38,281,74
1500000US490351101042,"Block Group 2, Census Tract 1101.04, Salt Lake County, Utah",408,75,45,43,0,11,0,11,0,11,0,11,25,38,0,11,0,11,32,46,8,13,18,20,27,24,24,25,44,26,27,25,158,52
1500000US490351101043,"Block Group 3, Census Tract 1101.04, Salt Lake County, Utah",455,76,10,14,25,39,23,26,0,11,0,11,9,14,9,14,9,15,0,11,35,23,31,29,57,37,71,40,15,16,60,37,101,51
1500000US490351101044,"Block Group 4, Census Tract 1101.04, Salt Lake County, Utah",415,62,9,13,0,11,0,11,0,11,0,11,8,13,0,11,9,13,0,11,9,14,25,19,60,45,27,26,70,34,32,27,166,53
1500000US490351102001,"Block Group 1, Census Tract 1102, Salt Lake County, Utah",367,52,0,11,0,11,11,18,26,26,9,14,10,17,0,11,9,15,0,11,0,11,18,20,77,44,54,37,78,36,49,31,26,23
1500000US490351102002,"Block Group 2, Census Tract 1102, Salt Lake County, Utah",334,52,0,11,37,32,0,11,0,11,0,11,9,13,0,11,0,11,9,14,21,22,11,16,61,30,28,25,39,31,73,45,46,44
1500000US490351102003,"Block Group 3, Census Tract 1102, Salt Lake County, Utah",270,63,0,11,8,12,0,11,11,17,0,11,7,12,10,14,0,11,9,14,61,56,15,22,34,30,38,32,18,20,27,22,32,24
1500000US490351102004,"Block Group 4, Census Tract 1102, Salt Lake County, Utah",510,71,0,11,0,11,8,12,6,11,11,17,11,18,0,11,0,11,0,11,16,18,91,68,42,33,117,57,59,48,95,51,54,37
1500000US490351102005,"Block Group 5, Census Tract 1102, Salt Lake County, Utah",367,59,0,11,14,21,12,19,0,11,26,28,22,24,0,11,16,24,0,11,20,23,49,40,51,27,80,42,42,30,9,14,26,23
1500000US490351103001,"Block Group 1, Census Tract 1103, Salt Lake County, Utah",296,49,12,19,15,23,14,22,0,11,0,11,0,11,0,11,45,44,0,11,39,43,40,32,35,32,38,43,11,17,27,30,20,33
1500000US490351103002,"Block Group 2, Census Tract 1103, Salt Lake County, Utah",405,154,0,11,0,11,30,33,0,11,50,78,16,26,17,27,0,11,0,11,92,90,0,11,45,41,21,32,0,11,43,41,91,111
1500000US490351103003,"Block Group 3, Census Tract 1103, Salt Lake County, Utah",472,123,32,40,0,11,0,11,0,11,0,11,0,11,0,11,13,19,35,39,56,86,21,33,166,114,37,34,35,44,27,33,50,44
1500000US490351103004,"Block Group 4, Census Tract 1103, Salt Lake County, Utah",323,121,0,11,0,11,0,11,0,11,48,74,0,11,0,11,0,11,0,11,47,44,50,81,59,46,43,46,19,30,57,41,0,11
1500000US490351103005,"Block Group 5, Census Tract 1103, Salt Lake County, Utah",394,82,0,11,0,11,0,11,18,31,0,11,16,26,17,26,12,20,0,11,32,36,0,11,39,44,129,65,61,50,50,42,20,32
1500000US490351103006,"Block Group 6, Census Tract 1103, Salt Lake County, Utah",434,86,15,24,23,36,0,11,14,22,0,11,0,11,8,15,29,34,19,30,32,39,60,44,52,44,152,89,15,25,15,25,0,11
1500000US490351104011,"Block Group 1, Census Tract 1104.01, Salt Lake County, Utah",445,82,0,11,0,11,0,11,58,60,7,11,0,11,9,14,0,11,6,11,0,11,31,31,70,51,30,27,33,30,24,28,177,75
1500000US490351104012,"Block Group 2, Census Tract 1104.01, Salt Lake County, Utah",203,72,13,20,10,15,8,11,23,18,0,11,0,11,9,15,0,11,16,19,24,21,27,34,28,26,45,52,0,11,0,11,0,11
1500000US490351104013,"Block Group 3, Census Tract 1104.01, Salt Lake County, Utah",743,115,19,20,37,31,46,37,35,45,68,53,21,23,9,14,51,53,69,58,63,38,64,56,69,43,68,53,56,55,50,45,18,27
1500000US490351104021,"Block Group 1, Census Tract 1104.02, Salt Lake County, Utah",487,69,17,19,0,11,0,11,7,12,0,11,15,17,6,9,11,17,23,26,38,31,96,52,109,56,41,32,10,17,51,37,63,38
1500000US490351104022,"Block Group 2, Census Tract 1104.02, Salt Lake County, Utah",451,79,0,11,18,20,46,47,0,11,7,12,10,16,8,12,37,44,27,26,46,32,86,45,54,36,33,27,21,22,23,28,35,33
